거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,동,등기일자,매도자,매수자,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층
"    66,500", ,2006,2020,종로,00183,00000,11110,09,0,3100013, , , , , 인의동,0048,0002,11110,15700,1,효성쥬얼리시티,4,29,11110-2155,84.64, ,48-2,11110,10
"    22,500", ,2017,2020,대학로,00033,00000,11110,00,0,3100002, , , , , 효제동,0065,0002,11110,16200,1,포레스트힐시티,4,29,11110-2440,20.3861, ,65-2,11110,6
"    92,400", ,1995,2020,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,4,8,11110-25,84.9, ,4,11110,19
"    78,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,7,11110-91,106.62, ,703,11110,10
"    58,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,7,11110-91,79.87, ,703,11110,10
"    62,000", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,4,8,11110-37,79.87, ,702,11110,6
"    48,700", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,8,11110-91,64.66, ,703,11110,3
"    54,900", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,9,11110-91,79.87, ,703,11110,15
"    64,500", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,4,10,11110-37,79.87, ,702,11110,9
"    62,300", ,1999,2020,지봉로5길,00007,00000,11110,01,0,4100390, , , , , 창신동,0232,0000,11110,17400,1,두산,4,17,11110-34,59.95, ,232,11110,5
"    69,700", ,2006,2020,지봉로,00081,00000,11110,01,0,3005007, , , , , 창신동,0023,0076,11110,17400,1,브라운스톤창신,4,20,11110-2150,84.67, ,23-76,11110,14
"    31,000", ,2002,2020,창신길,00134,00000,11110,01,0,4100453, , , , , 창신동,0602,0000,11110,17400,1,일우,4,21,11110-130,59.3, ,602,11110,4
"    36,500", ,1966,2020,지봉로,00025,00000,11110,01,0,3005007, , , , , 창신동,0328,0017,11110,17400,1,동대문,4,22,11110-30,28.8, ,328-17,11110,4
"    34,500", ,1973,2020,창신길,00020,00000,11110,01,0,4100453, , , , , 창신동,0578,0005,11110,17400,1,동대문맨션,4,28,11110-31,89.55, ,578-5,11110,8
"    50,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,29,11110-91,79.87, ,703,11110,2
"    11,500", ,2013,2020,난계로29가길,00017,00000,11110,01,0,4100029, , , , , 숭인동,1392,0000,11110,17500,1,익성씨티하임,4,22,11110-2348,15.76, ,1392,11110,13
"    11,300", ,2013,2020,난계로29가길,00017,00000,11110,01,0,4100029, , , , , 숭인동,1392,0000,11110,17500,1,익성씨티하임,4,22,11110-2348,14.48, ,1392,11110,14
"   140,000", ,2017,2020,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),4,3,11110-2446,59.943, ,233,11110,8
"    42,900", ,1998,2020,평창문화로,00171,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,4,17,11110-73,59.97, ,596,11110,9
"    44,000", ,1998,2020,평창문화로,00171,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,4,20,11110-73,59.97, ,596,11110,7
"    54,300", ,1998,2020,평창문화로,00172,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,4,20,11110-73,84.93, ,596,11110,3
"    59,900", ,2017,2020,평창12길,00014,00004,11110,01,0,4100488, , , , , 평창동,0179,0005,11110,18300,1,밀레니엄,4,26,11110-2292,84.41, ,179-5,11110,2
"   122,500", ,2004,2020,평창문화로,00118,00000,11110,01,0,3100023, , , , , 평창동,0045,0000,11110,18300,1,벽산블루밍평창힐스,4,28,11110-146,209.98, ,45,11110,2
"   108,000", ,2008,2020,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,4,2,11110-2212,84.858, ,60,11110,5
"   145,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),4,16,11110-2203,145.53, ,9,11110,14
"   145,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),4,16,11110-2203,146.92, ,9,11110,2
"    50,200", ,1981,2020,세종대로23길,00047,00000,11110,02,0,4100190, , , , , 당주동,0145,0000,11110,11700,1,롯데미도파광화문빌딩,4,30,11110-12,65.79, ,145,11110,8
"    32,800", ,2003,2020,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,4,6,11110-102,48.54, ,55,11110,6
"    66,500", ,2006,2020,종로,00183,00000,11110,09,0,3100013, , , , , 인의동,0048,0002,11110,15700,1,효성쥬얼리시티,4,29,11110-2155,84.64, ,48-2,11110,10
"    22,500", ,2017,2020,대학로,00033,00000,11110,00,0,3100002, , , , , 효제동,0065,0002,11110,16200,1,포레스트힐시티,4,29,11110-2440,20.3861, ,65-2,11110,6
"    92,400", ,1995,2020,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,4,8,11110-25,84.9, ,4,11110,19
"    78,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,7,11110-91,106.62, ,703,11110,10
"    58,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,7,11110-91,79.87, ,703,11110,10
"    62,000", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,4,8,11110-37,79.87, ,702,11110,6
"    48,700", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,8,11110-91,64.66, ,703,11110,3
"    54,900", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,9,11110-91,79.87, ,703,11110,15
"    64,500", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,4,10,11110-37,79.87, ,702,11110,9
"    62,300", ,1999,2020,지봉로5길,00007,00000,11110,01,0,4100390, , , , , 창신동,0232,0000,11110,17400,1,두산,4,17,11110-34,59.95, ,232,11110,5
"    69,700", ,2006,2020,지봉로,00081,00000,11110,01,0,3005007, , , , , 창신동,0023,0076,11110,17400,1,브라운스톤창신,4,20,11110-2150,84.67, ,23-76,11110,14
"    31,000", ,2002,2020,창신길,00134,00000,11110,01,0,4100453, , , , , 창신동,0602,0000,11110,17400,1,일우,4,21,11110-130,59.3, ,602,11110,4
"    36,500", ,1966,2020,지봉로,00025,00000,11110,01,0,3005007, , , , , 창신동,0328,0017,11110,17400,1,동대문,4,22,11110-30,28.8, ,328-17,11110,4
"    34,500", ,1973,2020,창신길,00020,00000,11110,01,0,4100453, , , , , 창신동,0578,0005,11110,17400,1,동대문맨션,4,28,11110-31,89.55, ,578-5,11110,8
"    50,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,29,11110-91,79.87, ,703,11110,2
"    11,500", ,2013,2020,난계로29가길,00017,00000,11110,01,0,4100029, , , , , 숭인동,1392,0000,11110,17500,1,익성씨티하임,4,22,11110-2348,15.76, ,1392,11110,13
"    11,300", ,2013,2020,난계로29가길,00017,00000,11110,01,0,4100029, , , , , 숭인동,1392,0000,11110,17500,1,익성씨티하임,4,22,11110-2348,14.48, ,1392,11110,14
"   140,000", ,2017,2020,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),4,3,11110-2446,59.943, ,233,11110,8
"    42,900", ,1998,2020,평창문화로,00171,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,4,17,11110-73,59.97, ,596,11110,9
"    44,000", ,1998,2020,평창문화로,00171,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,4,20,11110-73,59.97, ,596,11110,7
"    54,300", ,1998,2020,평창문화로,00172,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,4,20,11110-73,84.93, ,596,11110,3
"    59,900", ,2017,2020,평창12길,00014,00004,11110,01,0,4100488, , , , , 평창동,0179,0005,11110,18300,1,밀레니엄,4,26,11110-2292,84.41, ,179-5,11110,2
"   122,500", ,2004,2020,평창문화로,00118,00000,11110,01,0,3100023, , , , , 평창동,0045,0000,11110,18300,1,벽산블루밍평창힐스,4,28,11110-146,209.98, ,45,11110,2
"   108,000", ,2008,2020,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,4,2,11110-2212,84.858, ,60,11110,5
"   145,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),4,16,11110-2203,145.53, ,9,11110,14
"   145,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),4,16,11110-2203,146.92, ,9,11110,2
"    50,200", ,1981,2020,세종대로23길,00047,00000,11110,02,0,4100190, , , , , 당주동,0145,0000,11110,11700,1,롯데미도파광화문빌딩,4,30,11110-12,65.79, ,145,11110,8
"    32,800", ,2003,2020,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,4,6,11110-102,48.54, ,55,11110,6
"    66,500", ,2006,2020,종로,00183,00000,11110,09,0,3100013, , , , , 인의동,0048,0002,11110,15700,1,효성쥬얼리시티,4,29,11110-2155,84.64, ,48-2,11110,10
"    22,500", ,2017,2020,대학로,00033,00000,11110,00,0,3100002, , , , , 효제동,0065,0002,11110,16200,1,포레스트힐시티,4,29,11110-2440,20.3861, ,65-2,11110,6
"    92,400", ,1995,2020,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,4,8,11110-25,84.9, ,4,11110,19
"    78,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,7,11110-91,106.62, ,703,11110,10
"    58,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,7,11110-91,79.87, ,703,11110,10
"    62,000", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,4,8,11110-37,79.87, ,702,11110,6
"    48,700", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,8,11110-91,64.66, ,703,11110,3
"    54,900", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,9,11110-91,79.87, ,703,11110,15
"    64,500", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,4,10,11110-37,79.87, ,702,11110,9
"    62,300", ,1999,2020,지봉로5길,00007,00000,11110,01,0,4100390, , , , , 창신동,0232,0000,11110,17400,1,두산,4,17,11110-34,59.95, ,232,11110,5
"    69,700", ,2006,2020,지봉로,00081,00000,11110,01,0,3005007, , , , , 창신동,0023,0076,11110,17400,1,브라운스톤창신,4,20,11110-2150,84.67, ,23-76,11110,14
"    31,000", ,2002,2020,창신길,00134,00000,11110,01,0,4100453, , , , , 창신동,0602,0000,11110,17400,1,일우,4,21,11110-130,59.3, ,602,11110,4
"    36,500", ,1966,2020,지봉로,00025,00000,11110,01,0,3005007, , , , , 창신동,0328,0017,11110,17400,1,동대문,4,22,11110-30,28.8, ,328-17,11110,4
"    34,500", ,1973,2020,창신길,00020,00000,11110,01,0,4100453, , , , , 창신동,0578,0005,11110,17400,1,동대문맨션,4,28,11110-31,89.55, ,578-5,11110,8
"    50,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,29,11110-91,79.87, ,703,11110,2
"    11,500", ,2013,2020,난계로29가길,00017,00000,11110,01,0,4100029, , , , , 숭인동,1392,0000,11110,17500,1,익성씨티하임,4,22,11110-2348,15.76, ,1392,11110,13
"    11,300", ,2013,2020,난계로29가길,00017,00000,11110,01,0,4100029, , , , , 숭인동,1392,0000,11110,17500,1,익성씨티하임,4,22,11110-2348,14.48, ,1392,11110,14
"   140,000", ,2017,2020,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),4,3,11110-2446,59.943, ,233,11110,8
"    42,900", ,1998,2020,평창문화로,00171,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,4,17,11110-73,59.97, ,596,11110,9
"    44,000", ,1998,2020,평창문화로,00171,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,4,20,11110-73,59.97, ,596,11110,7
"    54,300", ,1998,2020,평창문화로,00172,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,4,20,11110-73,84.93, ,596,11110,3
"    59,900", ,2017,2020,평창12길,00014,00004,11110,01,0,4100488, , , , , 평창동,0179,0005,11110,18300,1,밀레니엄,4,26,11110-2292,84.41, ,179-5,11110,2
"   122,500", ,2004,2020,평창문화로,00118,00000,11110,01,0,3100023, , , , , 평창동,0045,0000,11110,18300,1,벽산블루밍평창힐스,4,28,11110-146,209.98, ,45,11110,2
"   108,000", ,2008,2020,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,4,2,11110-2212,84.858, ,60,11110,5
"   145,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),4,16,11110-2203,145.53, ,9,11110,14
"   145,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),4,16,11110-2203,146.92, ,9,11110,2
"    50,200", ,1981,2020,세종대로23길,00047,00000,11110,02,0,4100190, , , , , 당주동,0145,0000,11110,11700,1,롯데미도파광화문빌딩,4,30,11110-12,65.79, ,145,11110,8
"    32,800", ,2003,2020,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,4,6,11110-102,48.54, ,55,11110,6
"    66,500", ,2006,2020,종로,00183,00000,11110,09,0,3100013, , , , , 인의동,0048,0002,11110,15700,1,효성쥬얼리시티,4,29,11110-2155,84.64, ,48-2,11110,10
"    22,500", ,2017,2020,대학로,00033,00000,11110,00,0,3100002, , , , , 효제동,0065,0002,11110,16200,1,포레스트힐시티,4,29,11110-2440,20.3861, ,65-2,11110,6
"    92,400", ,1995,2020,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,4,8,11110-25,84.9, ,4,11110,19
"    78,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,7,11110-91,106.62, ,703,11110,10
"    58,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,7,11110-91,79.87, ,703,11110,10
"    62,000", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,4,8,11110-37,79.87, ,702,11110,6
"    48,700", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,8,11110-91,64.66, ,703,11110,3
"    54,900", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,9,11110-91,79.87, ,703,11110,15
"    64,500", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,4,10,11110-37,79.87, ,702,11110,9
"    62,300", ,1999,2020,지봉로5길,00007,00000,11110,01,0,4100390, , , , , 창신동,0232,0000,11110,17400,1,두산,4,17,11110-34,59.95, ,232,11110,5
"    69,700", ,2006,2020,지봉로,00081,00000,11110,01,0,3005007, , , , , 창신동,0023,0076,11110,17400,1,브라운스톤창신,4,20,11110-2150,84.67, ,23-76,11110,14
"    31,000", ,2002,2020,창신길,00134,00000,11110,01,0,4100453, , , , , 창신동,0602,0000,11110,17400,1,일우,4,21,11110-130,59.3, ,602,11110,4
"    36,500", ,1966,2020,지봉로,00025,00000,11110,01,0,3005007, , , , , 창신동,0328,0017,11110,17400,1,동대문,4,22,11110-30,28.8, ,328-17,11110,4
"    34,500", ,1973,2020,창신길,00020,00000,11110,01,0,4100453, , , , , 창신동,0578,0005,11110,17400,1,동대문맨션,4,28,11110-31,89.55, ,578-5,11110,8
"    50,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,29,11110-91,79.87, ,703,11110,2
"    11,500", ,2013,2020,난계로29가길,00017,00000,11110,01,0,4100029, , , , , 숭인동,1392,0000,11110,17500,1,익성씨티하임,4,22,11110-2348,15.76, ,1392,11110,13
"    11,300", ,2013,2020,난계로29가길,00017,00000,11110,01,0,4100029, , , , , 숭인동,1392,0000,11110,17500,1,익성씨티하임,4,22,11110-2348,14.48, ,1392,11110,14
"   140,000", ,2017,2020,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),4,3,11110-2446,59.943, ,233,11110,8
"    42,900", ,1998,2020,평창문화로,00171,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,4,17,11110-73,59.97, ,596,11110,9
"    44,000", ,1998,2020,평창문화로,00171,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,4,20,11110-73,59.97, ,596,11110,7
"    54,300", ,1998,2020,평창문화로,00172,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,4,20,11110-73,84.93, ,596,11110,3
"    59,900", ,2017,2020,평창12길,00014,00004,11110,01,0,4100488, , , , , 평창동,0179,0005,11110,18300,1,밀레니엄,4,26,11110-2292,84.41, ,179-5,11110,2
"   122,500", ,2004,2020,평창문화로,00118,00000,11110,01,0,3100023, , , , , 평창동,0045,0000,11110,18300,1,벽산블루밍평창힐스,4,28,11110-146,209.98, ,45,11110,2
"   108,000", ,2008,2020,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,4,2,11110-2212,84.858, ,60,11110,5
"   145,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),4,16,11110-2203,145.53, ,9,11110,14
"   145,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),4,16,11110-2203,146.92, ,9,11110,2
"    50,200", ,1981,2020,세종대로23길,00047,00000,11110,02,0,4100190, , , , , 당주동,0145,0000,11110,11700,1,롯데미도파광화문빌딩,4,30,11110-12,65.79, ,145,11110,8
"    32,800", ,2003,2020,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,4,6,11110-102,48.54, ,55,11110,6
"    66,500", ,2006,2020,종로,00183,00000,11110,09,0,3100013, , , , , 인의동,0048,0002,11110,15700,1,효성쥬얼리시티,4,29,11110-2155,84.64, ,48-2,11110,10
"    22,500", ,2017,2020,대학로,00033,00000,11110,00,0,3100002, , , , , 효제동,0065,0002,11110,16200,1,포레스트힐시티,4,29,11110-2440,20.3861, ,65-2,11110,6
"    92,400", ,1995,2020,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,4,8,11110-25,84.9, ,4,11110,19
"    78,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,7,11110-91,106.62, ,703,11110,10
"    58,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,7,11110-91,79.87, ,703,11110,10
"    62,000", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,4,8,11110-37,79.87, ,702,11110,6
"    48,700", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,8,11110-91,64.66, ,703,11110,3
"    54,900", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,9,11110-91,79.87, ,703,11110,15
"    64,500", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,4,10,11110-37,79.87, ,702,11110,9
"    62,300", ,1999,2020,지봉로5길,00007,00000,11110,01,0,4100390, , , , , 창신동,0232,0000,11110,17400,1,두산,4,17,11110-34,59.95, ,232,11110,5
"    69,700", ,2006,2020,지봉로,00081,00000,11110,01,0,3005007, , , , , 창신동,0023,0076,11110,17400,1,브라운스톤창신,4,20,11110-2150,84.67, ,23-76,11110,14
"    31,000", ,2002,2020,창신길,00134,00000,11110,01,0,4100453, , , , , 창신동,0602,0000,11110,17400,1,일우,4,21,11110-130,59.3, ,602,11110,4
"    36,500", ,1966,2020,지봉로,00025,00000,11110,01,0,3005007, , , , , 창신동,0328,0017,11110,17400,1,동대문,4,22,11110-30,28.8, ,328-17,11110,4
"    34,500", ,1973,2020,창신길,00020,00000,11110,01,0,4100453, , , , , 창신동,0578,0005,11110,17400,1,동대문맨션,4,28,11110-31,89.55, ,578-5,11110,8
"    50,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,29,11110-91,79.87, ,703,11110,2
"    11,500", ,2013,2020,난계로29가길,00017,00000,11110,01,0,4100029, , , , , 숭인동,1392,0000,11110,17500,1,익성씨티하임,4,22,11110-2348,15.76, ,1392,11110,13
"    11,300", ,2013,2020,난계로29가길,00017,00000,11110,01,0,4100029, , , , , 숭인동,1392,0000,11110,17500,1,익성씨티하임,4,22,11110-2348,14.48, ,1392,11110,14
"   140,000", ,2017,2020,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),4,3,11110-2446,59.943, ,233,11110,8
"    42,900", ,1998,2020,평창문화로,00171,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,4,17,11110-73,59.97, ,596,11110,9
"    44,000", ,1998,2020,평창문화로,00171,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,4,20,11110-73,59.97, ,596,11110,7
"    54,300", ,1998,2020,평창문화로,00172,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,4,20,11110-73,84.93, ,596,11110,3
"    59,900", ,2017,2020,평창12길,00014,00004,11110,01,0,4100488, , , , , 평창동,0179,0005,11110,18300,1,밀레니엄,4,26,11110-2292,84.41, ,179-5,11110,2
"   122,500", ,2004,2020,평창문화로,00118,00000,11110,01,0,3100023, , , , , 평창동,0045,0000,11110,18300,1,벽산블루밍평창힐스,4,28,11110-146,209.98, ,45,11110,2
"   108,000", ,2008,2020,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,4,2,11110-2212,84.858, ,60,11110,5
"   145,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),4,16,11110-2203,145.53, ,9,11110,14
"   145,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),4,16,11110-2203,146.92, ,9,11110,2
"    50,200", ,1981,2020,세종대로23길,00047,00000,11110,02,0,4100190, , , , , 당주동,0145,0000,11110,11700,1,롯데미도파광화문빌딩,4,30,11110-12,65.79, ,145,11110,8
"    32,800", ,2003,2020,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,4,6,11110-102,48.54, ,55,11110,6
"    66,500", ,2006,2020,종로,00183,00000,11110,09,0,3100013, , , , , 인의동,0048,0002,11110,15700,1,효성쥬얼리시티,4,29,11110-2155,84.64, ,48-2,11110,10
"    22,500", ,2017,2020,대학로,00033,00000,11110,00,0,3100002, , , , , 효제동,0065,0002,11110,16200,1,포레스트힐시티,4,29,11110-2440,20.3861, ,65-2,11110,6
"    92,400", ,1995,2020,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,4,8,11110-25,84.9, ,4,11110,19
"    78,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,7,11110-91,106.62, ,703,11110,10
"    58,000", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,7,11110-91,79.87, ,703,11110,10
"    62,000", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,4,8,11110-37,79.87, ,702,11110,6
"    48,700", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,8,11110-91,64.66, ,703,11110,3
"    54,900", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,4,9,11110-91,79.87, ,703,11110,15
"    64,500", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,4,10,11110-37,79.87, ,702,11110,9
"    62,300", ,1999,2020,지봉로5길,00007,00000,11110,01,0,4100390, , , , , 창신동,0232,0000,11110,17400,1,두산,4,17,11110-34,59.95, ,232,11110,5
"    69,700", ,2006,2020,지봉로,00081,00000,11110,01,0,3005007, , , , , 창신동,0023,0076,11110,17400,1,브라운스톤창신,4,20,11110-2150,84.67, ,23-76,11110,14
"    31,000", ,2002,2020,창신길,00134,00000,11110,01,0,4100453, , , , , 창신동,0602,0000,11110,17400,1,일우,4,21,11110-130,59.3, ,602,11110,4
